validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude
False,Shelleys Pike Inn Restaurant,Restaurant,"144 W Park Street, Houston, Pennsylvania 15342, United States",https://www.pikeinndiner.com/,"Wednesday Mar 2 from 12:00 PM to 9:00 PM, Friday Mar 4 from 12:00 PM to 9:00 PM, Friday Mar 11 from 12:00 PM to 9:00 PM, Friday Mar 18 from 12:00 PM to 9:00 PM, Friday Mar 25 from 12:00 PM to 9:00 PM, Friday Apr 1 from 12:00 PM to 9:00 PM, Friday Apr 8 from 12:00 PM to 9:00 PM, Friday Apr 15 from 12:00 PM to 9:00 PM",,,,,724-745-3971,,,True,,,,False,,40.223398,-80.218302
True,Nemacolin Fire Department,Fire Department,"200 Roosevelt Ave, Nemacolin Pa 15351",https://www.facebook.com/nemacolin.vfd,"Friday Apr 15 from 11:00 AM to 6:00 PM, Wednesday Mar 2 from 11:00 AM to 6:00 PM, Friday Apr 8 from 11:00 AM to 6:00 PM, Friday Apr 1 from 11:00 AM to 6:00 PM, Friday Mar 25 from 11:00 AM to 6:00 PM, Friday Mar 18 from 11:00 AM to 6:00 PM, Friday Mar 11 from 11:00 AM to 6:00 PM, Friday Mar 4 from 11:00 AM to 6:00 PM",,,,,724-966-7408,,,True,,True,,True,,39.875755,-79.930817
False,"Immaculate Conception, Washington",Church,"119 W. Chestnut St., Washington, PA",https://stjameswashpa.org/,,,,,,724-222- 9737,,,,,,,False,,40.172023,-80.248403
False,Wilpen VFD,Fire Department,"379 Wilpen Rd., Ligonier, PA",https://www.facebook.com/Wilpenfire45,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,,,, (724) 238-7221,,,True,,False,,False,,40.281313,-79.195428
False,"St. Marcellus Church, Jefferson",Church,"1340 Jefferson Rd, Jefferson, Pennsylvania 15344, United States",https://stmatthiasgreene.org/,,,,,,724-883-2445,,,,,,,False,,39.925686,-80.064527
True,VFW Post 191,VFW,"539 West Pike Street, Canonsburg, Pennsylvania 15317, United States",,"Friday Apr 15 from 11:00 AM to 6:00 PM, Friday Apr 8 from 11:00 AM to 6:00 PM, Friday Apr 1 from 11:00 AM to 6:00 PM, Friday Mar 25 from 11:00 AM to 6:00 PM, Friday Mar 18 from 11:00 AM to 6:00 PM, Friday Mar 11 from 11:00 AM to 6:00 PM, Friday Mar 4 from 11:00 AM to 6:00 PM",,,,,(724) 873-9298,,,True,,,,True,,40.258095,-80.20022
True,Community Kitchen Pittsburgh (Hazelwood),Community Organization,"107 Flowers Avenue, Pittsburgh, Pennsylvania 15207, United States",https://www.ckpgh.org/events/,"Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Friday Apr 15 from 11:00 AM to 7:00 PM",,https://www.ckpgh.org/events/2022/3/4/fish-fry-friday,"2022 Fish Fry Menu

    Fish Sandwich - Breaded Haddock on a Homestyle Fish Bun

    Fish Filet - Breaded Haddock

    New England Clam Chowder - 12 oz.

    6 Pierogies - Potato Cheddar

    3 Pierogies - Potato Cheddar

    Mac & Cheese - 12 oz.

    French Fries - 12 oz.

    Haluski 12 oz.

    Coleslaw 8 oz.

    Cookie

    Beverage - Soda or Bottled Water","Hailed as one of Hal B. Klein's most memorable food experiences of 2021, the Community Kitchen Fish Fry returns for its 4th year!//Walk-ins are welcome but pre-orders are encouraged to shorten wait times. Online ordering begins at 9am the day before (Thursday) each Fish Fry Friday.//Volunteers are still needed and will receive a Community Kitchen T-shirt. They will also receive a complimentary fish sandwich each Friday they volunteer! Please email jthoma@ckpgh.org if you are interested.//Fridays, March 4 - April 15, 11am - 7pm/Eat-in or Take-out.//Local Girl Scouts will be here selling cookies on select Fridays, March 4, 11, 18, 4-7pm.",(412) 246-4736,info@ckpgh.org,True,True,True,True,True,True,,40.410187,-79.943718
True,"St. Thomas A Becket, Jefferson Hills",Church,"139 Gill Hall Road Pittsburgh, PA",https://triumphoftheholycrosspgh.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,https://triumphoftheholycrosspgh.org/fish-fry-menu-2022,,,412-655-9966,,,True,False,False,,True,,40.316059,-79.964112
True,Skyview VFC,Fire Department,"660 Noble Dr., West Mifflin, PA",http://skyview4.com/,"Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Wednesday Mar 2 from 11:00 AM to 7:00 PM, Friday Apr 15 from 11:00 AM to 7:00 PM",take out delivery or dine in,https://www.facebook.com/photo?fbid=460134378834152&set=a.227190798795179,"Fried Fish Sandwhich $9/50
Fish sandwhich dinner (fries, slaw) $12
Baked fish $9.50
Baked fish dinner (fries, slaw, no bun) $12
Shrimp basket $8
Grilled cheese $3
Grilled cheese and fries $5
Deviled crab $3
Crab cake $3.50
Crab cake dinner $9
Mac and cheese $4
Haluski $4
Fries $4
Cheese sauce $1.50
Cole slaw (2 serving) $3
Extra bun $1
Coffee, pop $2",,412-461-9553 ,,False,True,,True,,True,,40.360804,-79.929583
True,Mount St. Peter,Church,"100 Freeport Road, New Kensington, PA",,"Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 4 from 4:00 PM to 7:00 PM",,,"Menu: Fish Platter includes fried fish, Syrian bun, steak fries, coleslaw for $14. Side of homemade mac and cheese $5.

Take-out only. Drop-in or call-ahead to order for a specific pick-up time.
Call-in orders accepted from 2 p.m. to 6 p.m. at 724-335-1458.",,724-335-1458,,,,,,,True,,40.563602,-79.761143
False,St. Mary Our Lady of Guadalupe Parish,Church,"101 West High Street, Kittanning, Pennsylvania 16201, United States",https://www.stmarykittanning.org/Pages/default.aspx,,,,,Parish hall,724-548-7649,,,,,,,False,,40.81781,-79.524888
True,Oakmont Elks,Community Organization,"106 Washington Ave., Oakmont, PA",,"Friday Mar 4 from 3:00 PM to 7:00 PM, Friday Mar 11 from 3:00 PM to 7:00 PM, Friday Mar 18 from 3:00 PM to 7:00 PM, Friday Mar 25 from 3:00 PM to 7:00 PM, Friday Apr 1 from 3:00 PM to 7:00 PM, Friday Apr 8 from 3:00 PM to 7:00 PM, Friday Apr 15 from 3:00 PM to 7:00 PM",,, Fish Fry is back. Cost is $13 for a Fish Dinner or a Shrimp Dinner. Takeout for Non-Members. Members ONLY can dine inside. 3pm -7pm. Call ahead to place your order starting at Noon. ,,,,False,True,False,False,True,True,,40.516208,-79.847427
False,St. Jude Catholic Church,Church,"710 Jefferson Ave., Glen Dale, WV",https://stjudewv.com/,,,,,,304-845-2646,,,,,,,False,,39.917986,-80.742926
True,St. Ferdinand Catholic Church,Church,"2535 Rochester Road, Cranberry Township, Pennsylvania 16066, United States",https://stferd.org/,"Friday Apr 8 from 4:00 PM to 8:00 PM, Friday Apr 15 from 3:00 PM to 7:00 PM",Listing shared with us by email. Best to call.,,,Oldenski Hall,7247762888,,,,,,,True,,40.69802,-80.11132
True,"Most Holy Trinity, Huntingdon",Church,"524 Mifflin Street, Huntingdon, Pennsylvania 16652, United States",,Friday Mar 4 from 3:30 PM to 6:00 PM,,,,, 814-643-0160 ,,,,,,,True,,40.486385,-78.012017
True,"St. Benedict the Abbot, Peters Township",Church," 120 Abington Dr, McMurray, PA 15317",https://john23.org/,"Friday Apr 8 from 4:00 PM to 7:30 PM, Friday Apr 1 from 4:00 PM to 7:30 PM, Friday Mar 25 from 4:00 PM to 7:30 PM, Friday Mar 18 from 4:00 PM to 7:30 PM, Friday Mar 11 from 4:00 PM to 7:30 PM, Friday Mar 4 from 4:00 PM to 7:30 PM, Friday Apr 8 from 11:00 AM to 1:00 PM, Friday Apr 1 from 11:00 AM to 1:00 PM, Friday Mar 25 from 11:00 AM to 1:00 PM, Friday Mar 18 from 11:00 AM to 1:00 PM, Friday Mar 11 from 11:00 AM to 1:00 PM, Friday Mar 4 from 11:00 AM to 1:00 PM",,,,O'Brien Hall ,,,,True,,True,,True,,40.283122,-80.08578
True,Good Samaritan Parish,Church,"8th and Melrose, Ambridge, PA",https://www.greatgrouping.org/fishfry,"Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM",,,,,724-266-6010 ,Office@goodsam1.org,,True,,True,,True,,40.589161,-80.228207
True,Robert Wholey & Co Inc,Market,"1711 Penn Avenue, Pittsburgh, PA",https://wholey.com,"Friday Apr 15 from 8:00 AM to 5:00 PM, Wednesday Mar 2 from 8:00 AM to 5:00 PM, Friday Apr 8 from 8:00 AM to 5:00 PM, Friday Apr 1 from 8:00 AM to 5:00 PM, Friday Mar 25 from 8:00 AM to 5:00 PM, Friday Mar 18 from 8:00 AM to 5:00 PM, Friday Mar 11 from 8:00 AM to 5:00 PM, Friday Mar 4 from 8:00 AM to 5:00 PM",,https://wholeyscurbside.com/hot-foods-kitchen/,,,412-391-3737,,,True,False,True,,True,,40.450032,-79.98599
True,Rennerdale VFD,Fire Department,"30 Suburban Ave., Rennerdale, PA 15106",https://rennerdalevfd.net/,"Friday Mar 4 from 4:00 PM to 7:30 PM, Friday Mar 11 from 4:00 PM to 7:30 PM, Friday Mar 18 from 4:00 PM to 7:30 PM, Friday Mar 25 from 4:00 PM to 7:30 PM, Friday Apr 1 from 4:00 PM to 7:30 PM, Friday Apr 8 from 4:00 PM to 7:30 PM",,,,,412-276-9652,,False,True,False,True,,True,,40.397699,-80.142647
True,Our Place Homemade,Restaurant,"105 Middle Ave., Wilmerding, PA",https://www.facebook.com/OurPlaceHomemadeFanPage/,"Friday Mar 4 from 3:00 PM to 7:00 PM, Friday Mar 11 from 3:00 PM to 7:00 PM, Friday Mar 18 from 3:00 PM to 7:00 PM, Friday Mar 25 from 3:00 PM to 7:00 PM, Friday Apr 1 from 3:00 PM to 7:00 PM, Friday Apr 8 from 3:00 PM to 7:00 PM, Friday Apr 15 from 3:00 PM to 7:00 PM",,,,,412-646-2786,,True,True,False,True,,True,,40.395375,-79.803132
False,"Holy Sepulcher, Glade Mills",Church,"1304 E. Cruikshank Road Glade Mills, PA",https://www.holysepulcher.org/,,,,,,724-586-7610,,,,,,,False,,40.72973,-79.923069
True,Saint Joseph,Church,"Second Avenue, Verona, Pennsylvania 15147, United States",https://holyfamilypgh.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,https://www.facebook.com/HolyFamilyPGH/photos/a.678008899014464/2168094103339262/,"Fried Fish Dinner or baked fish dinner $14
all dinners include fries, cole slaw, bun, dessert
Additional ala carte items available
Kids menu: cheese stix with fries",,412-828-9846,,,True,,False,,True,,40.50182,-79.83702
False,Monongahela Elks Lodge,Community Organization,"444 Jackson St, Monongahela, PA 15063",https://www.facebook.com/BPO-Elks-455-Monongahela-Lodge-116216368414468/,"Friday Mar 4 from 4:00 PM to 8:00 PM, Friday Mar 11 from 4:00 PM to 8:00 PM, Friday Mar 18 from 4:00 PM to 8:00 PM, Friday Mar 25 from 4:00 PM to 8:00 PM, Friday Apr 1 from 4:00 PM to 8:00 PM, Friday Apr 8 from 4:00 PM to 8:00 PM",,,,,724-258-3370,,,,,,,False,,40.199815,-79.927167
True,"St. Thomas More, Bethel Park",Church,"126 Fort Couch Road, Bethel Park, PA",https://www.resurrectionpgh.org/,"Friday Mar 4 from 4:30 PM to 7:00 PM, Friday Mar 11 from 4:30 PM to 7:00 PM, Friday Mar 18 from 4:30 PM to 7:00 PM, Friday Mar 25 from 4:30 PM to 7:00 PM, Friday Apr 1 from 4:30 PM to 7:00 PM, Friday Apr 8 from 4:30 PM to 7:00 PM",,https://resurrectionpgh.org/documents/2022/2/Fish%20Fry%20Menu%202022.jpg,,,,,False,True,,False,True,True,,40.342445,-80.052163
True,Holy Trinity National Catholic Church,Church,"605 Hewitt Ave. Washington, PA 15301",http://holytrinitywashingtonpa.org/,"Friday Mar 4 from 11:00 AM to 6:30 PM, Friday Mar 11 from 11:00 AM to 6:30 PM, Friday Mar 18 from 11:00 AM to 6:30 PM, Friday Mar 25 from 11:00 AM to 6:30 PM, Friday Apr 1 from 11:00 AM to 6:30 PM, Friday Apr 8 from 11:00 AM to 6:30 PM",,https://www.facebook.com/HolyTrinityNationalCatholicChurch/photos/a.1193172240699503/5659444587405557,,,724-225-3401 for delivery only,,True,True,False,True,True,True,,40.174551,-80.248628
True,Coleman's Fish Market,Market,"2226 Market St, Wheeling, WV 26003",https://centremarket.org/shops/colemans-fish-market/,"Friday Apr 15 from 8:30 AM to 6:30 PM, Wednesday Mar 2 from 9:00 AM to 5:30 PM, Friday Apr 8 from 8:30 AM to 6:30 PM, Friday Apr 1 from 8:30 AM to 6:30 PM, Friday Mar 25 from 8:30 AM to 6:30 PM, Friday Mar 18 from 8:30 AM to 6:30 PM, Friday Mar 11 from 8:30 AM to 6:30 PM, Friday Mar 4 from 8:30 AM to 6:30 PM",,,,, 304-232-8510,,,True,,True,,True,,40.059102,-80.724067
True,St. Monica,Church,"116 Thorndale Drive, Beaver Falls, Pennsylvania 15010, United States",http://www.saintmonica.us/,"Friday Apr 8 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 4 from 4:00 PM to 7:00 PM",,https://www.facebook.com/saintmonicachippewa/photos/a.107931950845158/489756875995995/,,Online by clicking the link on the saintmonica.us homepage and completing the order form,,,,True,,True,,True,,40.765526,-80.356114
True,Marianna VFC,Fire Department,"85 Broad Street, Marianna, PA",https://www.facebook.com/pages/category/Fire-Station/Marianna-Volunteer-Fire-Company-170651547026596/,"Friday Mar 4 from 11:00 AM to 6:30 PM, Friday Mar 11 from 11:00 AM to 6:30 PM, Friday Mar 18 from 11:00 AM to 6:30 PM, Friday Mar 25 from 11:00 AM to 6:30 PM, Friday Apr 1 from 11:00 AM to 6:30 PM, Friday Apr 8 from 11:00 AM to 6:30 PM, Wednesday Mar 2 from 11:00 AM to 6:30 PM, Friday Apr 15 from 11:00 AM to 6:30 PM",Eat in or take out,https://www.facebook.com/170651547026596/photos/a.170658020359282/1100513410707067/,"Fish Dinner w/fries and cole slaw $11
Shrimp Dinner with fries and cole slaw $11
Seafood platter $15
Fish sandwhich $9
Shrimp (6 pcs) $8
Clam strips $3
Chicken nuggets $3
French fries with cheese and bacon $4
Cheese sticks $4
Hush Puppies (3) $1
Crab Cakes (2) $6
Pierogies (5) $4
Haluski $4
Cole Slaw $2
French Fries $3
Onion Rings $4
Desserts $3
Coffee, pop, water $1",CLOSED APRIL 8,724-267-3112,,,True,,True,,True,,40.022791,-80.085837
True,Fire Department of North Versailles at the South Wilmerding Social Club,Fire Department,"830 Sylvan Ave., North Versailles, PA",https://www.facebook.com/South-Wilmerding-Social-Club-104821270873233/,"Friday Mar 4 from 10:30 AM to 8:00 PM, Friday Mar 11 from 10:30 AM to 8:00 PM, Friday Mar 18 from 10:30 AM to 8:00 PM, Friday Mar 25 from 10:30 AM to 8:00 PM, Friday Apr 1 from 10:30 AM to 8:00 PM, Friday Apr 8 from 10:30 AM to 8:00 PM, Wednesday Mar 2 from 10:30 AM to 8:00 PM, Friday Apr 15 from 10:30 AM to 8:00 PM",,https://www.facebook.com/southwilmerdingsocialclub/photos/a.104824130872947/680983596590328/,"1/2 pound fish sandwich $12 (cheese or onions .50)
Fish on a dish $11
Dinner platter inc choice of fish, shrimp (6 pc), crabbie patty (2)and choice of two sides (haluski, mac and cheese, cole slaw, or fries) and drink $16
Homemade haluski 8 oz $4
Shrimp (6) $11
Chicken tenders (5) w/fries $10
Pierogies (4, w/ or w/o onions) $5
K's mac and cheese $5
Crabbie patty $
Fries $5
Cheese styx (6)/hot pepper cheese balls $6
onion rings $5
Zucchini planks $6
Coleslaw (8 oz) $4
pop, water, tea $1.50",Enter through doors on Sylvan Avenue,412-829-7422,,,True,True,True,,True,,40.389236,-79.795318
True,Keith Heinritz Katering,Restaurant,"209 Brinton Ave, Trafford, PA",https://www.facebook.com/keithskatering,"Wednesday Mar 2 from 10:30 AM to 8:00 PM, Friday Mar 4 from 10:30 AM to 9:00 PM, Friday Mar 11 from 10:30 AM to 9:00 PM, Friday Mar 18 from 10:30 AM to 9:00 PM, Friday Mar 25 from 10:30 AM to 9:00 PM, Friday Apr 1 from 10:30 AM to 9:00 PM, Friday Apr 8 from 10:30 AM to 9:00 PM, Friday Apr 15 from 10:30 AM to 9:00 PM",,,,Cash only,412-373-6788,,False,True,False,True,False,True,,40.382784,-79.762428
True,Spitfirez Catering at The Pitcairn Italian Club,Restaurant,"620 8th Street, Pitcairn, Pennsylvania 15140, United States",http://www.spitfirez.com/,"Friday Apr 15 from 3:00 PM to 8:00 PM, Wednesday Mar 2 from 3:00 PM to 8:00 PM, Friday Apr 8 from 3:00 PM to 8:00 PM, Friday Apr 1 from 3:00 PM to 8:00 PM, Friday Mar 25 from 3:00 PM to 8:00 PM, Friday Mar 18 from 3:00 PM to 8:00 PM, Friday Mar 11 from 3:00 PM to 8:00 PM, Friday Mar 4 from 3:00 PM to 8:00 PM",,https://sites.google.com/spitfirez.com/catering/lenten-fish-fry/american-legion?authuser=0,,,412-372-7834,,,True,False,False,,True,,40.406492,-79.774301
False,OTB Bicycle Cafe,Restaurant,"2518 East Carson St, Pittsburgh, PA 15203",http://www.otbbicyclecafe.com/,"Friday Apr 15 from 11:00 AM to 10:00 PM, Friday Apr 8 from 11:00 AM to 10:00 PM, Friday Apr 1 from 11:00 AM to 10:00 PM, Friday Mar 25 from 11:00 AM to 10:00 PM, Friday Mar 18 from 11:00 AM to 10:00 PM, Friday Mar 11 from 11:00 AM to 10:00 PM, Friday Mar 4 from 11:00 AM to 10:00 PM",,,,Open lunch and dinner,,,False,True,True,True,False,False,,40.427401,-79.969068
True,Arnold Volunteer Fire Company,Fire Department,"601 Drey St., Arnold, PA",https://www.facebook.com/arnold951/,"Wednesday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 4 from 3:00 PM to 7:00 PM, Friday Mar 11 from 3:00 PM to 7:00 PM, Friday Mar 18 from 3:00 PM to 7:00 PM, Friday Mar 25 from 3:00 PM to 7:00 PM, Friday Apr 1 from 3:00 PM to 7:00 PM, Friday Apr 8 from 3:00 PM to 7:00 PM, Friday Apr 15 from 11:00 AM to 7:00 PM",,,,No 2022 info yet,(724) 335-8130,,False,,,False,,True,,40.580214,-79.767803
True,"St. Katharine Drexel, Bentleyville",Church,"208 Abromaitis Street, Bentleyville, Pennsylvania 15314, United States",https://katharinedrexelpgh.org/,"Wednesday Mar 2 from 10:30 AM to 6:00 PM, Friday Mar 4 from 10:30 AM to 6:00 PM, Friday Mar 11 from 10:30 AM to 6:00 PM, Friday Mar 18 from 10:30 AM to 6:00 PM, Friday Mar 25 from 10:30 AM to 6:00 PM, Friday Apr 1 from 10:30 AM to 6:00 PM, Friday Apr 8 from 10:30 AM to 6:00 PM, Friday Apr 15 from 10:30 AM to 6:00 PM","Also 2/11, 2/18 and 2/25",https://katharinedrexelpgh.org/documents/2022/2/Fish%20Fry%20Feb%202022%20Menu%20color%20ver3.pdf,,Drexel Hall,"724-209-1370, ext. 424",,True,True,,True,True,True,,40.112986,-80.01342
True,Renton VFD,Fire Department,"1996 Old Mine Road, Pittsburgh, Pennsylvania 15239, United States",https://www.facebook.com/RentonVolunteerFireDepartment/,"Friday Mar 4 from 4:30 PM to 7:00 PM, Friday Mar 11 from 4:30 PM to 7:00 PM, Friday Mar 18 from 4:30 PM to 7:00 PM, Friday Mar 25 from 4:30 PM to 7:00 PM, Friday Apr 1 from 4:30 PM to 7:00 PM, Friday Apr 8 from 4:30 PM to 7:00 PM, Friday Apr 15 from 4:30 PM to 7:00 PM",,https://www.facebook.com/RentonVolunteerFireDepartment/photos/a.230214597123967/2789866961158705/,"Fish Dinner (sandwhich, fries, slaw) $12
Fish sandwhich only $9
Shrimp and Fries $10
4 shrimp only $6
Fries $4
Mac N Cheese $4
Pierogies (4) $4
Cole slaw $2
Cheese Pizza small 4 cut $6, Large 8 cut $9
Drinks and desserts $1
Cash and credit accepted",,412 793 3059,rentonfire@gmail.com,,True,,False,,True,,40.508909,-79.731087
True,Level Green VFD,Fire Department,"536 State Route 130 Level Green, Pennsylvania",http://www.levelgreenvfd.org,"Friday Apr 15 from 4:00 PM to 8:00 PM, Friday Apr 8 from 4:00 PM to 8:00 PM, Friday Apr 1 from 4:00 PM to 8:00 PM, Friday Mar 25 from 4:00 PM to 8:00 PM, Friday Mar 18 from 4:00 PM to 8:00 PM, Friday Mar 11 from 4:00 PM to 8:00 PM, Friday Mar 4 from 4:00 PM to 8:00 PM",,https://www.facebook.com/Lgvfd9/photos/a.925296590876075/7024737870931886/,,,412-372-9669,,,True,,False,,True,,40.391566,-79.729517
False,Scoot's Bar and Grill,Restaurant,"1241 2nd Avenue, Conway, Pennsylvania 15027, United States",https://www.facebook.com/Scoot8266/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM, Wednesday Mar 2 from 4:00 PM to 7:00 PM, Friday Apr 15 from 4:00 PM to 7:00 PM",,,,,(724) 869-2127,,,,,,,False,,40.661655,-80.238842
True,GoodFellas Tavern and Restaurant,Restaurant,"1915 Mccague Street, Pittsburgh, Pennsylvania 15218, United States",https://goodfellasswissvale.com/our-menu/,"Wednesday Mar 2 from 11:00 AM to 10:00 PM, Friday Mar 4 from 11:00 AM to 10:00 PM, Friday Mar 11 from 11:00 AM to 10:00 PM, Friday Mar 18 from 11:00 AM to 10:00 PM, Friday Mar 25 from 11:00 AM to 10:00 PM, Friday Apr 1 from 11:00 AM to 10:00 PM, Friday Apr 8 from 11:00 AM to 10:00 PM, Friday Apr 15 from 11:00 AM to 10:00 PM",,,,,412-351-6551,,False,True,,True,,True,,40.422431,-79.887322
True,"American Legion Post 760, Bethel Park",Veteran's Organization,"2409 Bethel Church Rd., Bethel Park, PA 15102",https://bethelparklegion760.org,"Wednesday Mar 2 from 4:00 PM to 8:00 PM, Friday Mar 4 from 4:00 PM to 8:00 PM, Friday Mar 11 from 4:00 PM to 8:00 PM, Friday Mar 18 from 4:00 PM to 8:00 PM, Friday Mar 25 from 4:00 PM to 8:00 PM, Friday Apr 1 from 4:00 PM to 8:00 PM, Friday Apr 8 from 4:00 PM to 8:00 PM, Friday Apr 15 from 3:00 PM to 7:00 PM",,,"Available Menu:
Entrees or Platters (includes Fresh Cut Fries or Chips and Cole Slaw):
 - Fried Fish Sandwich $9.50/$11
 - Baked Fish  $9.50/$11
 - Popcorn Shrimp $7/$8.50

Sides:
- Pierogies $7
- Lobster Bisque $4.50
- Homemade Haluski $4
- Macaroni and Cheese $4
- Fresh Cut Fries $2.50
- Homemade Chips $2.50
- Homemade Cole Slaw $1",Open to the Public/Take Out Only/Held in Upstairs Social Hall - Enter through Front Porch Door/CASH ONLY,412-835-9690,,True,True,True,False,False,True,,40.344581,-80.03048
True,Club 22,Restaurant,"526 Monongahela Avenue, Glassport, Pennsylvania 15045, United States",https://www.facebook.com/Club22Glassport/?eid=ARC-DbfydIy8OB7AKw2D7zYuHsTP7eCc0XNZtlMsUlFSsCQBq4AKSKL3r2IqPG_7r66uNavN-LiiJ3AJ,"Friday Mar 4 from 10:00 AM to 7:00 PM, Friday Mar 11 from 10:00 AM to 7:00 PM, Friday Mar 18 from 10:00 AM to 7:00 PM, Friday Mar 25 from 10:00 AM to 7:00 PM, Friday Apr 1 from 10:00 AM to 7:00 PM, Friday Apr 8 from 10:00 AM to 7:00 PM, Wednesday Mar 2 from 10:00 AM to 7:00 PM, Friday Apr 15 from 10:00 AM to 7:00 PM",Benefits Citizens Hose Company #1 Glassport,https://www.facebook.com/Club22Glassport/photos/a.364478573724088/2004253453079917/,"Dinner $15.50
Sandwhich $12
Shrimp Baskets $8.00
Jumbo Shrimp $9.00
Baked Fish $10.00
Fish on a Dish $10.00
Sides: French Fries, Mac and Cheese, Pierogies (3), Cole Slaw, Haluski $4.00
Lettuce, Tomato, Cheese, Onion $1.50
Add .50 to all take out orders
Dine In, Take Out, Delivery available",, (412) 896-5328,,False,True,True,True,,True,,40.326562,-79.892484
True,St. Columbkille,Church,"103 Church Road, Imperial, Pennsylvania 15126, United States",https://stisidorethefarmer.org/,"Friday Mar 4 from 4:00 PM to 7:00 PM, Friday Mar 11 from 4:00 PM to 7:00 PM, Friday Mar 18 from 4:00 PM to 7:00 PM, Friday Mar 25 from 4:00 PM to 7:00 PM, Friday Apr 1 from 4:00 PM to 7:00 PM, Friday Apr 8 from 4:00 PM to 7:00 PM",,,,,,,,True,False,False,,True,,40.44775,-80.24439
False,Dravosburg Volunteer Fire Department #1,Fire Department,"598 Ravine Street, Dravosburg, PA",https://www.facebook.com/groups/165363137705/,"Wednesday Mar 2 from 11:00 AM to 7:00 PM, Friday Mar 4 from 11:00 AM to 7:00 PM, Friday Mar 11 from 11:00 AM to 7:00 PM, Friday Mar 18 from 11:00 AM to 7:00 PM, Friday Mar 25 from 11:00 AM to 7:00 PM, Friday Apr 1 from 11:00 AM to 7:00 PM, Friday Apr 8 from 11:00 AM to 7:00 PM, Friday Apr 15 from 1:00 AM to 7:00 PM",,,,,412-466-2405,,,,,True,,False,,40.352022,-79.892203
